StudyID,FishID,GEN,time,first_time,GenRKM,Region,GenLat,GenLon,Rel_date,RelRKM,release_latitude,release_longitude,Rel_loc
SB_Spring_2023,SB2023-001,BeniciaE,2023-04-18T13:53:28Z,2023-04-18 05:53:28,52.24,Carquinez Strait,38.04337,-122.12338,4/12/2023 7:15:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2023,SB2023-001,BeniciaE,2023-04-18T13:53:43Z,2023-04-18 05:53:43,52.24,Carquinez Strait,38.04337,-122.12338,4/12/2023 7:15:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2023,SB2023-001,BeniciaE,2023-04-18T13:53:58Z,2023-04-18 05:53:58,52.24,Carquinez Strait,38.04337,-122.12338,4/12/2023 7:15:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2023,SB2023-001,BeniciaE,2023-04-18T13:54:33Z,2023-04-18 05:54:33,52.24,Carquinez Strait,38.04337,-122.12338,4/12/2023 7:15:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2023,SB2023-001,Butte2,2023-04-12T21:07:54Z,2023-04-12 13:07:54,238.46,Sutter Bypass,39.00687,-121.72227,4/12/2023 7:15:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2023,SB2023-001,Butte4.5,2023-04-13T06:47:22Z,2023-04-12 22:47:22,223.3,Sutter Bypass,38.90661,-121.63817,4/12/2023 7:15:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2023,SB2023-001,Butte5,2023-04-13T11:13:36Z,2023-04-13 03:13:36,216.98,Sutter Bypass,38.85305,-121.65151,4/12/2023 7:15:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2023,SB2023-001,Chipps_1,2023-04-18T02:18:33Z,2023-04-17 18:18:33,70.388,West Delta,38.048157,-121.924416,4/12/2023 7:15:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2023,SB2023-001,Freeport_1,2023-04-15T12:09:37Z,2023-04-15 04:09:37,152.438,Lower Sac R,38.46467,-121.50501,4/12/2023 7:15:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2023,SB2023-001,GoldenGateE,2023-04-19T22:40:01Z,2023-04-19 14:40:01,1.71,SF Bay,37.82794,-122.46168,4/12/2023 7:15:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2023,SB2023-001,GoldenGateW,2023-04-19T22:48:48Z,2023-04-19 14:48:48,0.8,SF Bay,37.82126,-122.46918,4/12/2023 7:15:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
