StudyID,FishID,GEN,time,first_time,GenRKM,Region,GenLat,GenLon,Rel_date,RelRKM,release_latitude,release_longitude,Rel_loc
Butte_Sink_2023,BS2023-001,Sanborn_Slough_Rel,2023-05-03T16:35:00Z,2023-05-03 08:35:00,288.65,Butte Ck,39.32663,-121.8847,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:27:57Z,2023-05-09 11:27:57,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:28:23Z,2023-05-09 11:28:23,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:28:27Z,2023-05-09 11:28:27,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:28:28Z,2023-05-09 11:28:28,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:28:32Z,2023-05-09 11:28:32,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:28:38Z,2023-05-09 11:28:38,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:28:42Z,2023-05-09 11:28:42,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:28:43Z,2023-05-09 11:28:43,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:28:47Z,2023-05-09 11:28:47,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:28:48Z,2023-05-09 11:28:48,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:28:52Z,2023-05-09 11:28:52,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:29:02Z,2023-05-09 11:29:02,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:29:07Z,2023-05-09 11:29:07,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:29:12Z,2023-05-09 11:29:12,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:29:17Z,2023-05-09 11:29:17,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:29:22Z,2023-05-09 11:29:22,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:29:32Z,2023-05-09 11:29:32,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:29:37Z,2023-05-09 11:29:37,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:29:52Z,2023-05-09 11:29:52,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:30:02Z,2023-05-09 11:30:02,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:30:41Z,2023-05-09 11:30:41,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:33:04Z,2023-05-09 11:33:04,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-09T19:33:24Z,2023-05-09 11:33:24,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
Butte_Sink_2023,BS2023-002,BeniciaE,2023-05-10T11:28:20Z,2023-05-10 03:28:20,52.24,Carquinez Strait,38.04337,-122.12338,5/3/2023 8:35:00,288.65,39.32663,-121.8847,Sanborn_Slough_Rel
