StudyID,FishID,GEN,time,first_time,GenRKM,Region,GenLat,GenLon,Rel_date,RelRKM,release_latitude,release_longitude,Rel_loc
MillCk_Wild_CHK_2013,MC2013-001,Abv_WoodsonBr,2013-04-21T21:54:02Z,2013-04-21 13:54:02,425.158,Upper Sac R,39.920094,-122.08446000000001,4/17/2013 19:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2013,MC2013-001,Mill_Ck_Conf,2013-04-21T13:11:43Z,2013-04-21 05:11:43,441.318,Upper Sac R,40.0327,-122.11987,4/17/2013 19:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2013,MC2013-001,Mill_Ck_Conf,2013-04-21T13:33:27Z,2013-04-21 05:33:27,441.318,Upper Sac R,40.0327,-122.11987,4/17/2013 19:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2013,MC2013-001,Mill_Ck_Conf,2013-04-21T13:33:28Z,2013-04-21 05:33:28,441.318,Upper Sac R,40.0327,-122.11987,4/17/2013 19:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2013,MC2013-001,Mill_Ck_Conf,2013-04-21T13:33:47Z,2013-04-21 05:33:47,441.318,Upper Sac R,40.0327,-122.11987,4/17/2013 19:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2013,MC2013-001,Mill_Ck_Conf,2013-04-21T13:33:54Z,2013-04-21 05:33:54,441.318,Upper Sac R,40.0327,-122.11987,4/17/2013 19:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2013,MC2013-001,Mill_Ck_Conf,2013-04-21T13:34:43Z,2013-04-21 05:34:43,441.318,Upper Sac R,40.0327,-122.11987,4/17/2013 19:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2013,MC2013-001,Mill_Ck_Conf,2013-04-21T13:35:15Z,2013-04-21 05:35:15,441.318,Upper Sac R,40.0327,-122.11987,4/17/2013 19:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2013,MC2013-001,Mill_Ck_Conf,2013-04-21T13:35:34Z,2013-04-21 05:35:34,441.318,Upper Sac R,40.0327,-122.11987,4/17/2013 19:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2013,MC2013-001,Mill_Ck_Conf,2013-04-21T13:35:40Z,2013-04-21 05:35:40,441.318,Upper Sac R,40.0327,-122.11987,4/17/2013 19:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2013,MC2013-001,Mill_Ck_Conf,2013-04-21T13:35:54Z,2013-04-21 05:35:54,441.318,Upper Sac R,40.0327,-122.11987,4/17/2013 19:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2013,MC2013-001,Mill_Ck_Conf,2013-04-21T13:35:55Z,2013-04-21 05:35:55,441.318,Upper Sac R,40.0327,-122.11987,4/17/2013 19:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2013,MC2013-001,Mill_Ck_Conf,2013-04-21T13:36:09Z,2013-04-21 05:36:09,441.318,Upper Sac R,40.0327,-122.11987,4/17/2013 19:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2013,MC2013-001,Mill_Ck_Conf,2013-04-21T13:36:11Z,2013-04-21 05:36:11,441.318,Upper Sac R,40.0327,-122.11987,4/17/2013 19:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
