StudyID,FishID,GEN,time,first_time,GenRKM,Region,GenLat,GenLon,Rel_date,RelRKM,release_latitude,release_longitude,Rel_loc
RBDD_2018,RBDD2018-001,Blw_Salt,2018-05-12T11:06:19Z,2018-05-12 03:06:19,456.888,Upper Sac R,40.1464,-122.15246,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
RBDD_2018,RBDD2018-001,JV_Glide1,2018-05-12T06:58:57Z,2018-05-11 22:58:57,458.672,Upper Sac R,40.146988,-122.17251,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
RBDD_2018,RBDD2018-001,RBDD_Rel,2018-05-12T05:00:00Z,2018-05-11 21:00:00,461.579,Upper_Sac_R,40.15444,-122.20249,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
RBDD_2018,RBDD2018-001,RBDD_Rel_Rec,2018-05-12T04:12:39Z,2018-05-11 20:12:39,461.578,Upper Sac R,40.15444,-122.20249,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
RBDD_2018,RBDD2018-001,RBDD_Rel_Rec,2018-05-12T05:00:34Z,2018-05-11 21:00:34,461.578,Upper Sac R,40.15444,-122.20249,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
RBDD_2018,RBDD2018-002,Abv_Otter_Island,2018-05-13T08:47:46Z,2018-05-13 00:47:46,419.398,Upper Sac R,39.882027,-122.064445,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
RBDD_2018,RBDD2018-002,Abv_Otter_Island,2018-05-13T08:55:05Z,2018-05-13 00:55:05,419.398,Upper Sac R,39.882027,-122.064445,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
RBDD_2018,RBDD2018-002,Abv_Otter_Island,2018-05-13T08:55:08Z,2018-05-13 00:55:08,419.398,Upper Sac R,39.882027,-122.064445,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
RBDD_2018,RBDD2018-002,Abv_Otter_Island,2018-05-13T08:55:11Z,2018-05-13 00:55:11,419.398,Upper Sac R,39.882027,-122.064445,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
RBDD_2018,RBDD2018-002,Abv_Otter_Island,2018-05-13T08:55:42Z,2018-05-13 00:55:42,419.398,Upper Sac R,39.882027,-122.064445,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
RBDD_2018,RBDD2018-002,Abv_Otter_Island,2018-05-13T08:55:48Z,2018-05-13 00:55:48,419.398,Upper Sac R,39.882027,-122.064445,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
RBDD_2018,RBDD2018-002,Abv_Otter_Island,2018-05-13T08:55:51Z,2018-05-13 00:55:51,419.398,Upper Sac R,39.882027,-122.064445,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
RBDD_2018,RBDD2018-002,Abv_Otter_Island,2018-05-13T08:55:54Z,2018-05-13 00:55:54,419.398,Upper Sac R,39.882027,-122.064445,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
RBDD_2018,RBDD2018-002,Abv_Otter_Island,2018-05-13T08:55:57Z,2018-05-13 00:55:57,419.398,Upper Sac R,39.882027,-122.064445,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
RBDD_2018,RBDD2018-002,Abv_Otter_Island,2018-05-13T08:56:03Z,2018-05-13 00:56:03,419.398,Upper Sac R,39.882027,-122.064445,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
RBDD_2018,RBDD2018-002,Abv_Otter_Island,2018-05-13T08:56:15Z,2018-05-13 00:56:15,419.398,Upper Sac R,39.882027,-122.064445,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
RBDD_2018,RBDD2018-002,Abv_Otter_Island,2018-05-13T08:56:31Z,2018-05-13 00:56:31,419.398,Upper Sac R,39.882027,-122.064445,5/11/2018 21:00:00,461.579,40.15444,-122.20249,RBDD_Rel
