StudyID,FishID,GEN,time,first_time,GenRKM,Region,GenLat,GenLon,Rel_date,RelRKM,release_latitude,release_longitude,Rel_loc
Wild_stock_Chinook_Rbdd_2021,RBDD_WS2021-002,Abv_Altube1,2021-04-30T03:33:09Z,2021-04-29 19:33:09,460.4,Upper Sac R,40.153670000000005,-122.1887,4/29/2021 19:27:23,460,40.15314,-122.19696,Altube Island
Wild_stock_Chinook_Rbdd_2021,RBDD_WS2021-002,Abv_Altube1,2021-04-30T03:33:09Z,2021-04-29 19:33:09,460.4,Upper Sac R,40.153670000000005,-122.1887,4/29/2021 19:27:23,460,40.15314,-122.19696,Altube Island
Wild_stock_Chinook_Rbdd_2021,RBDD_WS2021-002,Abv_Altube1,2021-04-30T03:35:11Z,2021-04-29 19:35:11,460.4,Upper Sac R,40.153670000000005,-122.1887,4/29/2021 19:27:23,460,40.15314,-122.19696,Altube Island
Wild_stock_Chinook_Rbdd_2021,RBDD_WS2021-002,Abv_Altube1,2021-04-30T03:35:11Z,2021-04-29 19:35:11,460.4,Upper Sac R,40.153670000000005,-122.1887,4/29/2021 19:27:23,460,40.15314,-122.19696,Altube Island
Wild_stock_Chinook_Rbdd_2021,RBDD_WS2021-002,Abv_Altube1,2021-04-30T03:35:19Z,2021-04-29 19:35:19,460.4,Upper Sac R,40.153670000000005,-122.1887,4/29/2021 19:27:23,460,40.15314,-122.19696,Altube Island
Wild_stock_Chinook_Rbdd_2021,RBDD_WS2021-002,Abv_Altube1,2021-04-30T03:35:19Z,2021-04-29 19:35:19,460.4,Upper Sac R,40.153670000000005,-122.1887,4/29/2021 19:27:23,460,40.15314,-122.19696,Altube Island
Wild_stock_Chinook_Rbdd_2021,RBDD_WS2021-002,Abv_Altube1,2021-04-30T03:35:41Z,2021-04-29 19:35:41,460.4,Upper Sac R,40.153670000000005,-122.1887,4/29/2021 19:27:23,460,40.15314,-122.19696,Altube Island
Wild_stock_Chinook_Rbdd_2021,RBDD_WS2021-002,Abv_Altube1,2021-04-30T03:35:41Z,2021-04-29 19:35:41,460.4,Upper Sac R,40.153670000000005,-122.1887,4/29/2021 19:27:23,460,40.15314,-122.19696,Altube Island
Wild_stock_Chinook_Rbdd_2021,RBDD_WS2021-002,Abv_Altube1,2021-04-30T03:35:49Z,2021-04-29 19:35:49,460.4,Upper Sac R,40.153670000000005,-122.1887,4/29/2021 19:27:23,460,40.15314,-122.19696,Altube Island
Wild_stock_Chinook_Rbdd_2021,RBDD_WS2021-002,Abv_Altube1,2021-04-30T03:35:49Z,2021-04-29 19:35:49,460.4,Upper Sac R,40.153670000000005,-122.1887,4/29/2021 19:27:23,460,40.15314,-122.19696,Altube Island
