StudyID,FishID,GEN,time,first_time,GenRKM,Region,GenLat,GenLon,Rel_date,RelRKM,release_latitude,release_longitude,Rel_loc
DeerCk_Wild_CHK_2018,DC2018-001,Abv_Otter_Island,2018-05-06T23:15:09Z,2018-05-06 15:15:09,419.398,Upper Sac R,39.882027,-122.064445,5/2/2018 21:00:00,441.728,39.9974,-121.967735,DeerCk_RST_Rel
DeerCk_Wild_CHK_2018,DC2018-001,Abv_Otter_Island,2018-05-06T23:18:10Z,2018-05-06 15:18:10,419.398,Upper Sac R,39.882027,-122.064445,5/2/2018 21:00:00,441.728,39.9974,-121.967735,DeerCk_RST_Rel
DeerCk_Wild_CHK_2018,DC2018-001,DeerCk3,2018-05-05T16:14:08Z,2018-05-05 08:14:08,433.168,Deer Ck,39.962097,-122.03614,5/2/2018 21:00:00,441.728,39.9974,-121.967735,DeerCk_RST_Rel
DeerCk_Wild_CHK_2018,DC2018-001,DeerCk4.5,2018-05-06T09:27:30Z,2018-05-06 01:27:30,428.418,Deer Ck,39.93977,-122.069115,5/2/2018 21:00:00,441.728,39.9974,-121.967735,DeerCk_RST_Rel
DeerCk_Wild_CHK_2018,DC2018-001,DeerCk_RST_Rel,2018-05-03T05:00:00Z,2018-05-02 21:00:00,441.728,Deer Ck,39.9974,-121.967735,5/2/2018 21:00:00,441.728,39.9974,-121.967735,DeerCk_RST_Rel
DeerCk_Wild_CHK_2018,DC2018-001,GCID_abv,2018-05-07T05:59:57Z,2018-05-06 21:59:57,406.118,Upper Sac R,39.806767,-122.05846,5/2/2018 21:00:00,441.728,39.9974,-121.967735,DeerCk_RST_Rel
DeerCk_Wild_CHK_2018,DC2018-001,GCID_abv,2018-05-07T06:11:57Z,2018-05-06 22:11:57,406.118,Upper Sac R,39.806767,-122.05846,5/2/2018 21:00:00,441.728,39.9974,-121.967735,DeerCk_RST_Rel
DeerCk_Wild_CHK_2018,DC2018-001,GCID_abv,2018-05-08T01:19:30Z,2018-05-07 17:19:30,406.118,Upper Sac R,39.806767,-122.05846,5/2/2018 21:00:00,441.728,39.9974,-121.967735,DeerCk_RST_Rel
DeerCk_Wild_CHK_2018,DC2018-001,GCID_abv,2018-05-08T01:29:29Z,2018-05-07 17:29:29,406.118,Upper Sac R,39.806767,-122.05846,5/2/2018 21:00:00,441.728,39.9974,-121.967735,DeerCk_RST_Rel
DeerCk_Wild_CHK_2018,DC2018-002,DeerCk_RST,2018-05-03T05:02:52Z,2018-05-02 21:02:52,442.028,Deer Ck,39.99746,-121.96773,5/2/2018 21:00:00,441.728,39.9974,-121.967735,DeerCk_RST_Rel
DeerCk_Wild_CHK_2018,DC2018-002,DeerCk_RST_Rel,2018-05-03T05:00:00Z,2018-05-02 21:00:00,441.728,Deer Ck,39.9974,-121.967735,5/2/2018 21:00:00,441.728,39.9974,-121.967735,DeerCk_RST_Rel
DeerCk_Wild_CHK_2018,DC2018-003,Abv_FremontWeir,2018-05-12T18:53:43Z,2018-05-12 10:53:43,215.18,Lower Sac R,38.76009,-121.67145,5/2/2018 21:00:00,441.728,39.9974,-121.967735,DeerCk_RST_Rel
