StudyID,FishID,GEN,time,first_time,GenRKM,Region,GenLat,GenLon,Rel_date,RelRKM,release_latitude,release_longitude,Rel_loc
MillCk_Wild_CHK_2017,MC2017-001,Abv_WoodsonBr,2017-05-16T11:03:37Z,2017-05-16 03:03:37,425.158,Upper Sac R,39.920094,-122.08446000000001,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,AbvTisdale,2017-05-19T06:04:03Z,2017-05-18 22:04:03,269.238,Lower Sac R,39.0364,-121.82918,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T16:41:57Z,2017-05-27 08:41:57,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T16:42:12Z,2017-05-27 08:42:12,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T16:42:17Z,2017-05-27 08:42:17,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T16:42:47Z,2017-05-27 08:42:47,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T16:43:02Z,2017-05-27 08:43:02,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T22:45:42Z,2017-05-27 14:45:42,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T22:47:36Z,2017-05-27 14:47:36,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T22:47:51Z,2017-05-27 14:47:51,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T22:48:05Z,2017-05-27 14:48:05,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T22:48:10Z,2017-05-27 14:48:10,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T22:48:15Z,2017-05-27 14:48:15,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T22:49:03Z,2017-05-27 14:49:03,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T22:49:08Z,2017-05-27 14:49:08,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T22:49:13Z,2017-05-27 14:49:13,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T22:50:06Z,2017-05-27 14:50:06,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T22:50:45Z,2017-05-27 14:50:45,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T22:50:49Z,2017-05-27 14:50:49,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-27T22:51:04Z,2017-05-27 14:51:04,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:28:35Z,2017-05-27 19:28:35,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:29:05Z,2017-05-27 19:29:05,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:29:10Z,2017-05-27 19:29:10,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:29:20Z,2017-05-27 19:29:20,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:29:45Z,2017-05-27 19:29:45,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:29:51Z,2017-05-27 19:29:51,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:30:00Z,2017-05-27 19:30:00,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:30:01Z,2017-05-27 19:30:01,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:30:06Z,2017-05-27 19:30:06,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:31:12Z,2017-05-27 19:31:12,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:31:16Z,2017-05-27 19:31:16,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:31:22Z,2017-05-27 19:31:22,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:31:26Z,2017-05-27 19:31:26,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:32:43Z,2017-05-27 19:32:43,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:32:52Z,2017-05-27 19:32:52,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:32:53Z,2017-05-27 19:32:53,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:32:57Z,2017-05-27 19:32:57,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:33:08Z,2017-05-27 19:33:08,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:33:13Z,2017-05-27 19:33:13,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:33:18Z,2017-05-27 19:33:18,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:33:23Z,2017-05-27 19:33:23,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:33:28Z,2017-05-27 19:33:28,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:33:33Z,2017-05-27 19:33:33,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:33:38Z,2017-05-27 19:33:38,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:33:43Z,2017-05-27 19:33:43,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:33:53Z,2017-05-27 19:33:53,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:33:54Z,2017-05-27 19:33:54,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:33:58Z,2017-05-27 19:33:58,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:34:08Z,2017-05-27 19:34:08,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:34:09Z,2017-05-27 19:34:09,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:34:13Z,2017-05-27 19:34:13,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:34:19Z,2017-05-27 19:34:19,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:34:23Z,2017-05-27 19:34:23,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:34:24Z,2017-05-27 19:34:24,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:34:28Z,2017-05-27 19:34:28,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:34:29Z,2017-05-27 19:34:29,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:34:44Z,2017-05-27 19:34:44,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:34:59Z,2017-05-27 19:34:59,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:35:19Z,2017-05-27 19:35:19,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:36:10Z,2017-05-27 19:36:10,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
MillCk_Wild_CHK_2017,MC2017-001,BeniciaW,2017-05-28T03:36:15Z,2017-05-27 19:36:15,52.048,Carquinez Strait,38.041233,-122.12382,5/15/2017 21:00:00,450.703,40.05479,-122.032104,MillCk_RST_Rel
