"FishID","GEN","GenRKM","Region","min_time","year"
"Yuba_2021-279","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-280","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-281","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-282","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-283","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-284","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-285","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-286","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-287","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-288","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-289","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-290","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-291","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-292","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-293","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-294","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-295","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-296","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-297","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-298","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-299","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-300","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-301","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-302","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-303","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-304","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-305","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-306","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-307","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-308","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-309","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-310","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
"Yuba_2021-311","Releasepoint",278.318,"Yuba R",2021-05-21 19:30:00,2021
