"group_index","release_group_id","year","month","release_location_name","relloc_area","mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
14,558,1997,4,"COLEMAN NFH","Battle",10.4132995724257,2.61870034820012,6.18289635915152,10.0657454071037,16.3761700187173,1814.20825933868,0.99987334315857
15,563,1997,4,"COLEMAN NFH","Battle",10.9337280360823,2.79883685191172,6.42319746000774,10.6694738194553,17.4692668162607,2098.71990058018,0.998510531692964
16,603,1997,4,"COLEMAN NFH","Battle",10.5124967147776,2.90174320474022,5.97852400458843,10.1422067924518,17.391637104097,1849.60854667962,1.00061530012792
17,604,1997,4,"COLEMAN NFH","Battle",10.8910187843405,2.9681039432199,6.39571625712852,10.4201233171844,18.1699185244537,1743.46162383387,0.998903414200628
18,645,1997,4,"COLEMAN NFH","Battle",9.78284287913655,2.56157297626704,5.87409492892692,9.34192708316817,15.7585263189548,1972.36131350431,0.999798903305516
19,646,1997,4,"COLEMAN NFH","Battle",9.45242582555563,2.48651653550437,5.38473558110224,9.22591036581709,15.0221416795893,1951.2877195936,0.998638946570484
20,648,1997,4,"COLEMAN NFH","Battle",10.1969802327174,2.71727924535602,5.78369796166439,9.82401983275438,16.2843582386747,1614.73334623364,1.00021428354858
21,655,1997,4,"COLEMAN NFH","Battle",10.4639675825699,2.87530596206076,5.91409089784179,10.1111029436893,17.2309710863866,2467.9866653036,0.998189517292534
22,695,1997,4,"COLEMAN NFH","Battle",9.43898169646378,2.53490233852875,5.43581431209271,9.07795557530949,15.1772108672607,2212.21688674166,0.999111920667142
23,701,1997,4,"COLEMAN NFH","Battle",9.45821918167875,2.46694878056782,5.53731714202709,9.18657487125238,15.3579000704361,1530.97892532773,0.999470848948903
24,780,1997,4,"COLEMAN NFH","Battle",9.1917204820977,2.55874911803285,5.15421500862858,8.91445243072932,15.3086710835931,1615.66666843694,0.999218028483492
25,789,1997,4,"COLEMAN NFH","Battle",9.18201298249565,2.34519670519017,5.41899171980958,8.87661441169768,14.6572901492413,2380.3883186374,0.998511184625656
26,803,1997,4,"COLEMAN NFH","Battle",9.13029834658415,2.30200611166177,5.31996911721427,8.93687948416973,14.3722971951115,2038.58671037122,0.998296964007162
27,806,1997,4,"COLEMAN NFH","Battle",9.53711120759104,2.54195907427985,5.53354346462157,9.19422313198029,15.3952254896742,1560.89177112391,1.00084322218088
28,824,1997,4,"COLEMAN NFH","Battle",8.75400738901779,2.34088278075451,5.02346040536584,8.50503631519832,14.2404460884391,1971.57601086424,0.999852377695927
29,825,1997,4,"COLEMAN NFH","Battle",9.11837580766788,2.42496631479462,5.22602454165282,8.81714398615748,14.6423287398225,1987.39289628866,1.00111037110226
30,867,1997,4,"COLEMAN NFH","Battle",8.55882219746365,2.23577243118866,5.00680665126448,8.29375300212917,13.5291526739336,1831.67738396468,0.998537108513945
31,868,1997,4,"COLEMAN NFH","Battle",9.09507756604719,2.42931327835019,5.32102377306807,8.73796522146488,14.794652994215,1866.70915149927,1.00362396882551
32,624,1997,5,"COLEMAN NFH","Battle",9.72701113608718,2.58552762401547,5.59116643189748,9.40704421193453,15.5762959125637,1952.92715643592,0.999867050815156
33,776,1997,5,"COLEMAN NFH","Battle",9.10940326133019,2.30815817471351,5.30822103632687,8.89763760511682,14.2923385411782,1493.71632945279,0.999832296312959
34,400,1998,3,"COLEMAN NFH","Battle",17.791927533205,4.75441471367089,10.2774148149716,17.1448813908101,28.9065028845994,1476.35342232676,1.00112918661748
35,403,1998,3,"COLEMAN NFH","Battle",14.7105617158052,4.09397298951658,8.49437449860557,14.0968612594712,24.4935604250526,1419.53311518353,1.00011267840575
36,405,1998,3,"COLEMAN NFH","Battle",16.215215957822,4.42406911305553,9.43302798936502,15.6700852562672,25.8743922306295,2201.46023720456,0.998441734123096
37,406,1998,3,"COLEMAN NFH","Battle",15.0300868029291,3.73389470267636,8.96509917344933,14.6631665567922,23.4349865504102,1573.86320774489,0.999880888083818
38,408,1998,3,"COLEMAN NFH","Battle",14.5593308727402,4.01416286777073,8.13115789451269,13.9400583151754,23.5996305405782,1426.92472085269,0.998583708389386
39,409,1998,3,"COLEMAN NFH","Battle",14.9800694802621,4.14976762495354,8.34854180771769,14.5332675493758,24.4641565393219,1591.38758389677,0.999275430254481
40,417,1998,3,"COLEMAN NFH","Battle",13.0981928492913,3.38793582871485,7.64688730719102,12.7697256161643,20.5285598679552,2077.17219508042,0.998425366926818
41,425,1998,3,"COLEMAN NFH","Battle",13.6596798482309,3.53792772211905,7.93755671190586,13.2975441035996,22.2459909027885,1486.06694514493,1.00065428514808
42,447,1998,3,"COLEMAN NFH","Battle",11.8914489554796,3.18711213999757,6.77496605711642,11.4346521017653,19.1732770704338,1497.15679873473,0.998385950760493
43,448,1998,3,"COLEMAN NFH","Battle",12.1571470434133,3.32499230545739,7.0376752470972,11.7273615692695,19.8791993173674,1751.34205770346,1.00026521658683
44,455,1998,3,"COLEMAN NFH","Battle",11.4136764458751,3.02703684996423,6.62911863601237,11.0204696580323,18.3421498586767,1594.04841659923,0.998624184310428
45,457,1998,3,"COLEMAN NFH","Battle",11.7981027476824,3.24206403930974,6.51299919124919,11.3817918715887,19.3956805223291,1488.95592606664,1.00149454407758
46,471,1998,3,"COLEMAN NFH","Battle",10.7032935538014,2.82987902205149,6.0502342428963,10.4571760365228,16.8695239683515,1861.21182434591,0.998219054990536
47,401,1998,4,"COLEMAN NFH","Battle",16.8477412849464,4.4925766276589,9.69855158662329,16.2752629563655,27.2318011656073,1056.64898694551,1.00657382767132
48,402,1998,4,"COLEMAN NFH","Battle",15.6312105938882,4.20773567964793,8.93106335115537,15.0518055014726,25.4655742805397,1315.53615429402,1.00089239175175
49,467,1998,4,"COLEMAN NFH","Battle",11.5492169421896,3.01302817311736,7.03365792230544,11.138175365452,18.5416805862226,1447.51768621048,1.00133080995794
50,468,1998,4,"COLEMAN NFH","Battle",12.4547014062757,3.33411546693283,7.49181070936786,11.9685971952538,20.2472653413219,1770.61421635067,1.00001122497197
51,475,1998,4,"COLEMAN NFH","Battle",11.9136632289785,3.28372858249014,6.84442049447739,11.4219133656511,19.5672426219321,1932.70796535394,0.998571405798946
52,481,1998,4,"COLEMAN NFH","Battle",11.657497788613,3.15902863404738,6.67993871208871,11.2706808167397,18.6247462978684,1670.10670068108,0.998864927480508
53,482,1998,4,"COLEMAN NFH","Battle",11.0989438863187,3.09108980203104,6.33233070816859,10.6900787227981,18.0244531597439,1920.65854102201,0.998612986077039
54,495,1998,4,"COLEMAN NFH","Battle",10.7445976662844,2.70838058484522,6.21930992542388,10.4460774489938,16.8520747849602,1771.82743219712,1.00019514398968
55,496,1998,4,"COLEMAN NFH","Battle",10.3840389678916,2.77539787021001,6.13900587322067,10.1031907501843,16.913414255343,1555.86322087017,0.99851124389331
56,529,1998,4,"COLEMAN NFH","Battle",9.73094981173599,2.5149295102138,5.81543159471688,9.39365681467025,15.5071815908957,1569.89923006803,0.998681042761833
57,532,1998,4,"COLEMAN NFH","Battle",10.0520455921194,2.73056969560945,5.8471513588575,9.71738120800107,16.3865470356572,1574.2927227025,1.00149759206461
58,559,1998,4,"COLEMAN NFH","Battle",9.51958860321364,2.59739453492218,5.42796464367891,9.19705867708129,15.5102842985093,1628.09663467062,0.998883107033944
59,561,1998,4,"COLEMAN NFH","Battle",9.38699349577874,2.38920524558952,5.46313555359989,9.16443103291114,14.9088620775493,1934.93332791473,1.00069111349351
60,572,1998,4,"COLEMAN NFH","Battle",9.05154168871895,2.31728212469505,5.34852850002154,8.76943747152022,14.5642068690897,2362.91265293581,0.999435962143445
61,412,1999,3,"COLEMAN NFH","Battle",14.6664295647146,3.87194195590094,8.54508433626851,14.1251444929032,23.2110303919305,1727.48586153509,0.999207712694696
62,404,1999,4,"COLEMAN NFH","Battle",14.7831689817594,3.95813767673972,8.47313650173064,14.2877831465188,24.4195693959889,1720.64604609843,1.00027634346835
63,420,1999,4,"COLEMAN NFH","Battle",12.8673508023389,3.35773257410259,7.49234063324418,12.4415337296769,20.3617606722811,1836.67519433585,0.999670046359738
64,433,1999,4,"COLEMAN NFH","Battle",12.913340311079,3.50467357565471,7.48470006287773,12.2811534042092,20.878127311152,1735.75493862175,1.00115919304102
65,446,1999,4,"COLEMAN NFH","Battle",10.6801755995088,2.80198120445215,6.23626102100734,10.3628866282926,16.7119538766529,1772.02248890224,0.999621167207355
66,461,1999,4,"COLEMAN NFH","Battle",12.048624249673,3.1853298207902,7.01090889000041,11.6771924034539,19.1804148407714,2041.54401777117,0.998825031821312
67,472,1999,4,"COLEMAN NFH","Battle",10.9221975431161,3.0044371744759,6.13794370737233,10.6123528093046,17.5401198936032,1962.11492565733,0.99844646280212
68,476,1999,4,"COLEMAN NFH","Battle",10.9133486901872,2.85710737127861,6.3708138616323,10.5334078765535,17.4357091633758,1819.92951512645,0.999104218242199
69,483,1999,4,"COLEMAN NFH","Battle",10.8440275505158,2.79096274347873,6.3662363646463,10.4988883710428,17.2795813427067,1533.77239195928,0.999931794825273
70,490,1999,4,"COLEMAN NFH","Battle",10.4898042726387,2.73849911272552,6.15789241059236,10.1399240528224,16.7951310877134,2402.2067081569,0.999490600817315
71,502,1999,4,"COLEMAN NFH","Battle",10.4782707417066,2.78734309227272,5.91765198889331,10.1750292918069,17.1643869673224,2423.30752296757,1.00015055581153
72,504,1999,4,"COLEMAN NFH","Battle",10.4888488453703,2.72762729372812,6.18357635675428,10.0880214263,17.2156044666768,1319.83297606359,1.00020470139731
73,528,1999,4,"COLEMAN NFH","Battle",9.818837469594,2.6794354636685,5.73005974218609,9.47047602190277,16.765024551189,1979.76770290126,0.998788866352205
74,539,1999,4,"COLEMAN NFH","Battle",10.071668370866,2.54379078237219,5.80295791706351,9.77375578938004,15.7637450199948,2573.01968910035,0.998511426733064
75,554,1999,4,"COLEMAN NFH","Battle",9.82188552584566,2.61834967393718,5.69525136858213,9.55247978213805,15.5617260640692,1762.19943155271,0.998432655032879
76,562,1999,4,"COLEMAN NFH","Battle",9.42204210553737,2.53929357287758,5.45554405379605,9.1220118719854,14.8110107595255,1735.21176090783,0.999975861296972
77,565,1999,4,"COLEMAN NFH","Battle",9.1268291283609,2.43203627085189,5.2852377196454,8.87032766968575,14.7530137812194,2178.91071048812,0.998626626406848
78,576,1999,4,"COLEMAN NFH","Battle",9.41119344651187,2.53028353473288,5.55052603848667,9.00281008592761,15.5605246713765,1985.62920409187,0.999262128382898
79,582,1999,4,"COLEMAN NFH","Battle",9.22035431430224,2.3817008305874,5.39632214602379,8.97287225643335,14.6050324599082,1673.72737982189,1.00162306868713
80,612,1999,4,"COLEMAN NFH","Battle",8.74391554988955,2.33244361288742,5.13586669135416,8.39808247131616,13.9937793409996,1778.69214270041,0.998879774076352
81,681,1999,4,"COLEMAN NFH","Battle",8.5396859033296,2.23839717947403,4.94142058903999,8.23865098124761,13.5665759210583,1512.15539056374,0.999187286378791
82,727,1999,4,"COLEMAN NFH","Battle",8.28825446184864,2.16559496453979,4.95658290811165,8.00060998059798,13.0155288837286,1611.70980207391,1.00005481932762
83,737,1999,4,"COLEMAN NFH","Battle",7.710276860758,2.04565684288403,4.47016516386549,7.46335661783358,12.4907830101621,1988.14326057307,1.00168876965532
84,778,1999,4,"COLEMAN NFH","Battle",7.70577260185733,2.10836677183506,4.47065163905654,7.41547596812134,12.4881868153396,1844.74264451451,0.999152232502128
85,788,1999,4,"COLEMAN NFH","Battle",7.6518125267268,1.91404805310544,4.43538461427824,7.45583152749113,12.0484675290883,1422.23585113645,0.999086150646298
86,2275,2000,3,"SAC R BEL RBDD","RBDD",11.8616272603172,2.68268758288677,7.61686302373279,11.4985033424767,17.8908553276391,1483.96640560833,1.00061218309795
87,2276,2000,3,"SAC R BEL RBDD","RBDD",15.5284142959003,3.46440300748272,9.88084108228706,15.077365537427,23.5439185898822,1669.34895398263,0.999619228117447
88,680,2000,4,"COLEMAN NFH","Battle",7.44711029057787,1.36785503664134,5.13204055020335,7.37633539930412,10.3487020388823,1866.26758712109,0.998381738578599
89,714,2000,4,"COLEMAN NFH","Battle",8.53368048077929,2.3035089227084,4.83961660575926,8.28115213059685,13.9109436394691,2146.24572922363,0.999600259638019
90,715,2000,4,"COLEMAN NFH","Battle",7.33608710222537,1.56561347187299,4.69999878333218,7.17531798038897,10.6212120473143,1277.43497836031,0.999090862986995
91,717,2000,4,"COLEMAN NFH","Battle",7.94320064442418,1.72702706058616,5.07434481846148,7.74845372337123,11.625878193117,1890.87358159702,0.99953875999492
92,724,2000,4,"COLEMAN NFH","Battle",6.68054080704209,1.16850060061247,4.66249778372029,6.59443796088136,9.16546745714423,2284.30962441955,0.998980846256936
93,732,2000,4,"COLEMAN NFH","Battle",8.28656216497205,1.83160725033445,5.2607643324267,8.07003595887994,12.425552666494,1927.81019014359,0.999885461826931
94,755,2000,4,"COLEMAN NFH","Battle",7.97147478917521,2.20220312085678,4.63632142719529,7.70120722912674,13.3841813628605,1765.60544468859,0.9999562048704
95,764,2000,4,"COLEMAN NFH","Battle",7.33419372251647,1.42798570807412,4.85409897590091,7.22355077609049,10.4685047132561,1761.28678924583,0.998889412714339
96,779,2000,4,"COLEMAN NFH","Battle",7.36479185448892,1.58433993043576,4.70235332285501,7.19586123272535,10.8775294489338,2335.95439790338,0.999744666505493
97,786,2000,4,"COLEMAN NFH","Battle",7.36428290163524,1.59251201398286,4.69847262361686,7.18166126524715,10.948011829886,1625.98040805749,0.99854991608508
98,795,2000,4,"COLEMAN NFH","Battle",8.19175021218617,2.16130490254825,4.79089136868113,7.97032538429659,13.0182871510115,1474.70924473144,1.00014033934062
99,797,2000,4,"COLEMAN NFH","Battle",7.49102098119313,1.65862337639901,4.77171281872566,7.30996571571401,11.3029254777681,1747.07358589733,1.00060706794166
100,804,2000,4,"COLEMAN NFH","Battle",8.19950256022422,2.10517408370519,4.95909359650099,7.92407329291627,13.0007108956195,1888.92361418905,1.00159275104335
101,810,2000,4,"COLEMAN NFH","Battle",7.99756730389767,2.10840637747298,4.58902330361853,7.77415721143696,12.7450952117293,1809.00629833064,0.998837055471113
102,814,2000,4,"COLEMAN NFH","Battle",7.32723795791213,1.18185426534424,5.31318847266544,7.23879346319016,9.80396150696067,1920.57487817377,0.999890406482853
103,831,2000,4,"COLEMAN NFH","Battle",7.59632756748194,1.49349429112125,5.07987360911941,7.47577830626262,10.8635137243727,1521.84692691392,0.999353081599532
104,833,2000,4,"COLEMAN NFH","Battle",7.91863566870454,2.03994183203248,4.78149387290106,7.68361255825236,12.3899825248823,1927.38749331822,0.999340068876992
105,838,2000,4,"COLEMAN NFH","Battle",8.32830913091214,2.28160567559473,4.77254036439159,8.01941794458256,13.7159802310411,1400.51301018068,0.999682483901111
106,841,2000,4,"COLEMAN NFH","Battle",5.64410391544845,1.3081216358984,3.47659511997984,5.51719894312114,8.5688595722319,2015.35478021471,0.999366128540626
107,850,2000,4,"COLEMAN NFH","Battle",8.00701905372694,2.14261076939122,4.57926034687293,7.74021996265313,12.8958976078176,1647.27972059486,0.999685906854608
108,855,2000,4,"COLEMAN NFH","Battle",6.8546813419501,1.2253456129517,4.8135310458662,6.7592029970045,9.63651638893701,1854.32008502379,0.99925073857034
109,856,2000,4,"COLEMAN NFH","Battle",8.16514767384147,1.95756520776617,4.95571647853848,7.93035852478835,12.7290979611583,1642.90118681924,1.00089266631266
110,863,2000,4,"COLEMAN NFH","Battle",7.72382533420084,2.14644180769105,4.38426335452787,7.47727912579773,12.9607041005126,1617.94163167882,0.999280092588991
111,2774,2001,2,"SAC R RED BLUFF DIV DAM","RBDD",20.4283458025572,5.79640484719148,11.5893473162538,19.6213441473374,33.8746732594589,1125.22191927566,1.00732204344634
112,2775,2001,3,"SAC R RED BLUFF DIV DAM","RBDD",17.627565865931,4.73875297223425,10.2811341852485,16.9810360655035,29.0196522267818,1114.32251931622,1.00332898629932
113,190,2001,4,"BATTLE CREEK BELOW CNFH","Battle",12.2659202882823,1.01641016960217,10.4086118967564,12.2421962735884,14.2859937337655,2234.54621259451,0.999156563606904
114,191,2001,4,"BATTLE CREEK BELOW CNFH","Battle",11.1507412476101,0.740903469010436,9.75271442566506,11.1272655507695,12.664083090941,2485.33040726307,0.999351145673714
115,192,2001,4,"BATTLE CREEK BELOW CNFH","Battle",10.8922362560263,1.01724562888971,9.05504089973299,10.8484494841796,13.0250238403056,1726.6261449778,0.999849325913059
116,193,2001,4,"BATTLE CREEK BELOW CNFH","Battle",11.6285544608052,1.34745912600911,9.18159331061636,11.5322543482551,14.4156994463848,2183.17249916051,0.998829536485339
117,194,2001,4,"BATTLE CREEK BELOW CNFH","Battle",12.3424935059905,1.1968561687505,10.1302453331122,12.2911198593398,14.8328709859931,1953.24624384641,0.999186595716331
118,195,2001,4,"BATTLE CREEK BELOW CNFH","Battle",10.4483613017664,0.932589316887888,8.7301276256096,10.4216045304519,12.3826173112587,2089.76204171158,0.998645331546366
119,196,2001,4,"BATTLE CREEK BELOW CNFH","Battle",10.1173710208,0.930923716020265,8.36685209273203,10.0571124803701,12.0924063396248,2257.13668712326,0.999823087728568
120,197,2001,4,"BATTLE CREEK BELOW CNFH","Battle",10.7777173160491,0.880208400420581,9.16321263421014,10.7279327545508,12.5612146299145,1644.38603385582,0.999970240778138
121,198,2001,4,"BATTLE CREEK BELOW CNFH","Battle",10.971650648678,1.10290399164685,8.92654408486858,10.9368585617868,13.2313323223362,1890.85625317553,0.999428596161614
122,199,2001,4,"BATTLE CREEK BELOW CNFH","Battle",12.0050298406638,1.23461025310928,9.80976810143264,11.9040833484253,14.6881121009208,2164.127408937,0.998624418963676
123,200,2001,4,"BATTLE CREEK BELOW CNFH","Battle",11.5749361754192,1.02714773485454,9.6890668668204,11.5339087179054,13.6578301861901,1785.74446918483,1.00001261862582
124,201,2001,4,"BATTLE CREEK BELOW CNFH","Battle",11.9139902720517,1.4253369468573,9.34893608106741,11.8791281403206,14.9231687845836,2544.62981946511,0.999165726779248
125,202,2001,4,"BATTLE CREEK BELOW CNFH","Battle",10.177299064938,1.35831068756617,7.78660763334742,10.1133077474348,13.0288158810286,2251.9206676676,0.998992670326079
126,203,2001,4,"BATTLE CREEK BELOW CNFH","Battle",11.8782189449749,1.33383309145807,9.51785559985638,11.8241531166196,14.7112326972177,2269.08176048291,0.998808471687934
127,204,2001,4,"BATTLE CREEK BELOW CNFH","Battle",10.0594911361326,0.979282204658421,8.29399000801429,10.0253688327256,12.1216836560084,1666.08972982141,0.999339312848696
128,205,2001,4,"BATTLE CREEK BELOW CNFH","Battle",12.1996091891999,1.66929069883319,9.29054352311831,12.0584475110662,15.851023685997,1889.1794932663,0.998581323082836
129,206,2001,4,"BATTLE CREEK BELOW CNFH","Battle",10.475357962056,1.02455374923349,8.62417814510111,10.3976510574835,12.5999756699642,2297.9400354671,0.998801364856448
130,207,2001,4,"BATTLE CREEK BELOW CNFH","Battle",13.5071266628518,1.4671449854269,10.9651040620917,13.3903295405885,16.5393426043197,2203.494543167,0.998283762056517
131,208,2001,4,"BATTLE CREEK BELOW CNFH","Battle",9.22477595546474,0.97812291590131,7.4497137995823,9.18001411984385,11.1688696121951,2509.2135433209,0.99855607216983
132,209,2001,4,"BATTLE CREEK BELOW CNFH","Battle",9.56707131054195,1.15503617066947,7.53820668665281,9.48609150211544,11.9022613910056,2074.35508947502,0.998992255923927
133,210,2001,4,"BATTLE CREEK BELOW CNFH","Battle",9.3259707028764,0.688613790745103,8.06495771313995,9.2975303909464,10.7539913330617,2479.24568156341,0.999027334607808
134,211,2001,4,"BATTLE CREEK BELOW CNFH","Battle",11.1273493949437,0.96411309621385,9.36214899216396,11.0815827978586,13.0378117699346,1971.69244670156,0.999748923734702
135,212,2001,4,"BATTLE CREEK BELOW CNFH","Battle",9.86144935108452,1.1357673187456,7.85077625852989,9.78393612993272,12.2169192572179,2214.80107828201,1.00091117072148
136,2786,2002,2,"SAC R RED BLUFF DIV DAM","RBDD",4.58434811415207,0.475348409554908,3.70662934282751,4.57599751337571,5.60270256579503,2339.97011989892,0.999762817084145
137,2788,2002,3,"SAC R RED BLUFF DIV DAM","RBDD",22.6953665088379,3.15887248401887,17.3479548852478,22.4321130070567,29.6799691387592,1813.57806736811,1.00132495708199
138,505,2002,4,"COLEMAN NFH","Battle",14.7716553587284,1.84296598659169,11.5054848884816,14.6465334132067,18.6784686127793,2130.06040870334,0.998487305291505
139,525,2002,4,"COLEMAN NFH","Battle",12.9673390607737,2.40600488655879,8.87745455873698,12.758645167814,18.1810375034368,2369.74344001089,0.999185443693326
140,526,2002,4,"COLEMAN NFH","Battle",14.3141382627897,1.52191012033946,11.441679551219,14.2549353015684,17.5443053487504,2416.57063498986,0.999796396716845
141,549,2002,4,"COLEMAN NFH","Battle",10.8647713826728,1.47286668954624,8.2907955307915,10.7562749428204,13.87972673795,2113.95104237332,0.998821415203256
142,593,2002,4,"COLEMAN NFH","Battle",12.1222245584749,1.79694661045636,9.02397855569776,11.9414004742638,16.2698494090765,1821.34294307002,0.999073150170012
143,652,2002,4,"COLEMAN NFH","Battle",6.75030332424807,0.89411517215048,5.21604420056919,6.67505593100231,8.76265974123759,1962.29877045339,0.99972234477368
144,656,2002,4,"COLEMAN NFH","Battle",10.7065383371152,1.40358699540242,8.20460971827489,10.610412051216,13.7447376549376,1667.39217868197,0.999281854191108
145,659,2002,4,"COLEMAN NFH","Battle",7.2642902338652,1.0488313897691,5.45486049987569,7.14983128764298,9.57494526587419,2173.53716602429,1.00016914446903
146,675,2002,4,"COLEMAN NFH","Battle",7.00831369983505,0.827215318461914,5.51689252415936,6.96150362508135,8.86132940187649,1874.93514922022,1.00027503113515
147,692,2002,4,"COLEMAN NFH","Battle",6.86677536200967,0.839823065868823,5.42355076146249,6.79639512246475,8.78346166550322,2275.4306887592,0.998737272021019
148,693,2002,4,"COLEMAN NFH","Battle",8.53056983798085,0.934813074579605,6.86796660474028,8.48284960201934,10.491007440321,2517.22121367238,0.999292196885051
149,696,2002,4,"COLEMAN NFH","Battle",7.5778572908134,0.733899501761152,6.24968847260507,7.54059004807252,9.10857273018063,1605.33799775688,1.00120272707453
150,718,2002,4,"COLEMAN NFH","Battle",10.1978973831611,1.5597337109046,7.52030950173551,10.1167023072566,13.4440256035745,1784.30624796259,1.00061813719966
151,733,2002,4,"COLEMAN NFH","Battle",7.91756026555222,1.19075568877563,5.88395449293188,7.80350885320215,10.4796091574229,1855.15268638666,0.999853513645732
152,756,2002,4,"COLEMAN NFH","Battle",6.88617842258413,0.88557439342063,5.3161438758883,6.83679295661676,8.77714039824883,1842.37448992192,1.00047968660824
153,762,2002,4,"COLEMAN NFH","Battle",6.72886897806781,0.877984119793279,5.19859716344501,6.65363010107538,8.58162513149788,2173.3257130349,0.999371491341925
154,770,2002,4,"COLEMAN NFH","Battle",8.77497017784622,1.42016068126186,6.33092714716458,8.67825997735567,11.8996342239375,1698.96711921079,0.999402656731527
155,777,2002,4,"COLEMAN NFH","Battle",7.11436191558872,0.817002343573654,5.64716256441854,7.04068110091942,8.86179326342848,2068.80392985994,0.998648183619986
156,781,2002,4,"COLEMAN NFH","Battle",7.56788883113159,1.24943529122248,5.46751678710815,7.43747564819877,10.3578496514568,1989.56398594325,0.99993333310491
157,784,2002,4,"COLEMAN NFH","Battle",7.57141550542792,0.906928129704794,5.95354172303786,7.50349960638921,9.45612412837882,1638.01335864369,0.998613874662605
158,802,2002,4,"COLEMAN NFH","Battle",6.37576573127935,0.99270661166741,4.6887300352265,6.29880783473457,8.51142758491528,1509.46541588157,1.00239849475456
159,842,2002,4,"COLEMAN NFH","Battle",7.73258351650427,1.12608214795145,5.79682410570343,7.6202313036627,10.2066282331073,2548.41604472669,0.999648044063234
160,851,2002,4,"COLEMAN NFH","Battle",8.3756215679882,1.25211106137329,6.21239985298722,8.32653879302739,11.0994510356568,1494.23886064228,1.0001403782287
161,852,2002,4,"COLEMAN NFH","Battle",10.5132754690162,1.54529000797513,7.88555382303295,10.4416505424766,13.8623745759001,2471.55597117584,1.00023966323908
162,853,2002,4,"COLEMAN NFH","Battle",6.99615578140824,0.927794987147982,5.34419909688185,6.98863139278716,8.85128033281369,1752.65859051343,0.998812171252343
163,866,2002,4,"COLEMAN NFH","Battle",8.47783854183485,1.24437400124146,6.34643898887193,8.35720090678657,11.2406947005936,1674.97795704098,0.999479869502496
164,2793,2003,2,"SAC R RED BLUFF DIV DAM","RBDD",15.3235003328954,1.555190826002,12.4660741587173,15.2365025355524,18.5135290643073,2468.65996429233,0.998709301552753
165,2792,2003,3,"SAC R RED BLUFF DIV DAM","RBDD",21.7038084128229,3.13667658460466,16.3676405904648,21.4495352918132,28.6126392274214,1951.10060848389,0.999597230238645
166,2295,2004,3,"SAC R BEL RBDD","RBDD",17.4562384611939,2.33713217067993,13.2949731127825,17.3250838553258,22.4612318459729,1902.21701356615,1.00009502422325
167,213,2004,4,"BATTLE CREEK BELOW CNFH","Battle",7.36399392842974,0.584443984236502,6.30531971314654,7.34778222094708,8.55275171250759,2488.63893876355,0.999240439773244
168,214,2004,4,"BATTLE CREEK BELOW CNFH","Battle",7.07618254130982,0.523051716002868,6.10758898442416,7.05025955994224,8.18326455093909,2087.64521914889,0.999915189786615
169,2782,2005,2,"SAC R RED BLUFF DIV DAM","RBDD",11.9801705139103,1.30659260247021,9.64935817802526,11.935960034787,14.7063054644439,2030.15548000273,1.00007021188578
170,2780,2005,3,"SAC R RED BLUFF DIV DAM","RBDD",15.8187646672693,3.55101343778168,9.95662195654388,15.5347162457461,24.0012292190723,1914.28214753016,0.999554205317204
