"group_index","release_group_id","year","month","release_location_name","relloc_area","mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
92,724,2000,4,"COLEMAN NFH","Battle",0.114446788621557,0.0632468302968185,0.0281487513631812,0.103550838437671,0.261593133882185,1017.51950519737,1.00142399735886
93,732,2000,4,"COLEMAN NFH","Battle",0.053356785603284,0.0472076630432913,0.00323395737760048,0.039944414936998,0.176385323307987,1824.38983096763,0.999193711895055
94,755,2000,4,"COLEMAN NFH","Battle",0.0326135794575947,0.0435403336171993,0.000274497907138727,0.0165641001147833,0.150031032662712,1847.45665851089,0.998608556468156
95,764,2000,4,"COLEMAN NFH","Battle",0.159324057564274,0.100517551767445,0.0292726452002644,0.137768056630608,0.408105227968451,1335.13179031825,1.00075927885304
96,779,2000,4,"COLEMAN NFH","Battle",0.0883187126667685,0.0759684161716589,0.00643193893132247,0.067240902985444,0.28477007787418,1745.78174701913,0.998736740796553
97,786,2000,4,"COLEMAN NFH","Battle",0.0953721189111243,0.0810510988849944,0.00708445153295463,0.0738677472956028,0.314328768289302,1458.88500151085,1.00074787511107
98,795,2000,4,"COLEMAN NFH","Battle",0.032453445780058,0.0440064992311862,0.000163612204538424,0.0150997140430989,0.157705575836072,1765.78070280205,1.0008392248771
99,797,2000,4,"COLEMAN NFH","Battle",0.0982035065756833,0.0797557866063864,0.0077512866484645,0.0767689004416221,0.313257836306088,1286.98922712256,1.00177280470104
100,804,2000,4,"COLEMAN NFH","Battle",0.0324688945785843,0.0454705463565897,0.000101228408308119,0.0142640709766832,0.154640973356131,1399.68018850459,0.999887756061304
101,810,2000,4,"COLEMAN NFH","Battle",0.0336182346441002,0.0488607841487217,0.000245146796257804,0.0167766195487906,0.16675384712795,1248.63308717995,1.00038439340988
102,814,2000,4,"COLEMAN NFH","Battle",0.277053270757794,0.124293208522466,0.0844400896629943,0.260084912054914,0.566197489311061,832.667584923162,1.00386703417194
103,831,2000,4,"COLEMAN NFH","Battle",0.152734950882483,0.0977165073883518,0.0251984554213396,0.13440736952266,0.385265449781512,1106.32643705068,0.99994850041306
104,833,2000,4,"COLEMAN NFH","Battle",0.0318895450564763,0.0422501199705356,0.000183424740872208,0.0155073078254152,0.157089310611142,1594.43430508537,1.00155528268566
105,838,2000,4,"COLEMAN NFH","Battle",0.0307375602737967,0.0423666352095736,0.00013818204674119,0.0149878265950926,0.14768642151508,1483.7543401449,1.00085557651989
106,841,2000,4,"COLEMAN NFH","Battle",0.0961684800392889,0.0800784329568674,0.00711411468733745,0.0754101697641226,0.29703335115415,1791.96466557576,0.9995926774173
107,850,2000,4,"COLEMAN NFH","Battle",0.0317630254661608,0.0439608184025633,0.000141843090735055,0.0163722786396147,0.15890912289648,1769.48954506813,0.999423251111967
108,855,2000,4,"COLEMAN NFH","Battle",0.22536999108882,0.127102933308293,0.0455536003854578,0.202991795347118,0.528384579586392,873.053876988095,0.999456748403914
109,856,2000,4,"COLEMAN NFH","Battle",0.0907544492660531,0.0864318275117395,0.00598593649711103,0.0649028657649239,0.331178759296236,1337.33372041265,0.999817323466572
110,863,2000,4,"COLEMAN NFH","Battle",0.034321535128746,0.0470929758659614,0.000167641454444274,0.0159155041362702,0.17809657607289,2003.99209726683,0.999565863548384
111,2774,2001,2,"SAC R RED BLUFF DIV DAM","RBDD",0.00969251427368624,0.0185648672646729,1.9558214907268e-05,0.00257929044373368,0.063325917363217,1449.67443569962,1.00102863569121
112,2775,2001,3,"SAC R RED BLUFF DIV DAM","RBDD",0.0149870013052833,0.0242100083366826,4.09699626332632e-05,0.00531281210607089,0.0920050895948409,1657.07336080531,0.999460645960621
113,190,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.691481729446831,0.112942762774164,0.451452130130393,0.699759141187989,0.888894248210354,454.697568763684,1.00369527093451
114,191,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.559612634908169,0.112826078820865,0.354778020738015,0.556916412685049,0.793083308713801,248.045054713417,1.01186210496055
115,192,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.557707428424222,0.129305885048529,0.319872922538281,0.551863973645186,0.8171025458776,417.252633045213,1.0097559624889
116,193,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.382354967760647,0.113913241347255,0.185806121824004,0.371816895418001,0.611685738323033,536.880047102769,1.00341298132797
117,194,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.315894045581525,0.0966877317491505,0.161192930843198,0.301666013329648,0.532081814119008,518.469022674359,1.00105882125005
118,195,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.640477763393569,0.127961401548413,0.397324692207881,0.640987926045864,0.886764753634281,359.454002222887,1.00722012524891
119,196,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.583793009616375,0.131791300905554,0.347752808493192,0.580292289216036,0.841304162637112,398.149875338759,1.00381635023521
120,197,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.447459536791548,0.0999281638807948,0.277656804887237,0.441095993393529,0.664541029933032,195.736057521192,1.01608532248696
121,198,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.522738370766011,0.134687870855715,0.283846045254914,0.516518501628553,0.790458249551309,471.143760499084,1.0093629820848
122,199,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.451133231540904,0.129002440212239,0.235786172646941,0.441663543462812,0.732684837659023,406.523682830722,1.0056313435302
123,200,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.659311317603311,0.12552548010492,0.412359370439387,0.663142365189054,0.903458651698892,386.699498140473,1.01074493769227
124,201,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.41159118182405,0.128117981131742,0.200749543320419,0.400102188061633,0.680610608261009,418.231506895982,1.01537353501463
125,202,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.282504581408429,0.102173904136917,0.114646354239896,0.272779288995016,0.509056044745115,598.728570606375,1.00447300562773
126,203,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.500721807055835,0.135825761482727,0.276091286029668,0.490523608741794,0.790773417289481,470.876693167938,1.00492181735081
127,204,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.583452078069899,0.127334004929536,0.344788707672593,0.57869285321694,0.83512437991847,327.834948309557,1.00841827829877
128,205,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.29612549920766,0.110584864930005,0.118685256402876,0.285089154102519,0.548741345981405,757.093394281118,1.00439612904933
129,206,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.571938406069985,0.134463344875541,0.32633756798879,0.566242832028582,0.833401190075617,446.187968121685,1.0035276232541
130,207,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.535658398442522,0.136916867453581,0.29367332982564,0.527120344347581,0.817000210219695,417.852474572665,1.00774530455835
131,208,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.426000787597389,0.122975341927539,0.218722897381475,0.414396505574786,0.698315060164429,505.048857585097,1.00852361433805
132,209,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.33832128034854,0.115026610296907,0.154407932478097,0.32385375853803,0.603450727200128,451.822035049465,1.00376743937133
133,210,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.515267631960948,0.101393531499434,0.335414292229634,0.508013149567193,0.722453559599167,202.421160701387,1.01628442510797
134,211,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.406728184946429,0.0971493526426536,0.239187066777179,0.395588222234881,0.622611883707075,241.799793169449,1.01586019648517
135,212,2001,4,"BATTLE CREEK BELOW CNFH","Battle",0.465199692666383,0.125474583109317,0.247140832861832,0.456626291798522,0.732587212082398,424.157999640065,1.00510493200849
136,2786,2002,2,"SAC R RED BLUFF DIV DAM","RBDD",0.548621899793692,0.132317712815263,0.299273758908214,0.54468027738842,0.811687625165457,404.398777396004,1.00884691349826
137,2788,2002,3,"SAC R RED BLUFF DIV DAM","RBDD",0.291660570407652,0.106608927283582,0.121885926589365,0.276103604428742,0.521788295044528,627.926836126814,1.00303936566192
138,505,2002,4,"COLEMAN NFH","Battle",0.280322890569817,0.100402304652142,0.12416360575384,0.269924367449482,0.515202738059987,675.655430342639,1.00451099129488
139,525,2002,4,"COLEMAN NFH","Battle",0.105013100452063,0.0586235892696601,0.0231188698256127,0.0973648978578158,0.241501079230801,1351.3338047086,1.00447297413588
140,526,2002,4,"COLEMAN NFH","Battle",0.344827017159344,0.105377439725744,0.165806645648977,0.336882025552685,0.576932804582613,467.525624880849,1.01038233271012
141,549,2002,4,"COLEMAN NFH","Battle",0.210593003761855,0.0871827914079426,0.0755226752252049,0.197126754049915,0.401631946950703,563.74263591668,1.00664381684518
142,593,2002,4,"COLEMAN NFH","Battle",0.167639948150054,0.075852740381694,0.0554232893095474,0.154648309696119,0.338301171912603,953.950594719981,1.0016489477652
143,652,2002,4,"COLEMAN NFH","Battle",0.266785680187228,0.0956236837449621,0.121381244596926,0.254951409381161,0.498016094625966,570.849197886908,1.00507862880403
